,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
8022,U001,200706844,WINC llc,56:52.7,2020,1930857039,00:00.0,00:00.0,00:00.0,NAA8,20815.02,0-15
8023,U001,200762301,C&S WH systems,16:40.2,2020,1930706331,00:00.0,00:00.0,00:00.0,NAC6,45071.13,less than 0
8024,U001,200749225,SUPER  associates,58:40.7,2020,1930573549,00:00.0,00:00.0,00:00.0,NAA8,44436.71,less than 0
8025,U001,200020431,DEC co,15:04.8,2020,1930681851,00:00.0,00:00.0,00:00.0,NAM4,3339.98,less than 0
8026,U001,200769623,WAL-MAR co,34:19.6,2020,1930777050,00:00.0,00:00.0,00:00.0,NAH4,1329.19,less than 0
8027,U001,200762301,C&S WH co,01:45.8,2020,1930759302,00:00.0,00:00.0,00:00.0,NAC6,10916.97,less than 0
8028,U001,200353024,DECA llc,51:42.4,2020,1930811821,00:00.0,00:00.0,00:00.0,NAM4,5422.84,less than 0
8029,U001,200758883,PERFOR us,19:48.6,2020,1930735268,00:00.0,00:00.0,00:00.0,NAA8,43468.52,less than 0
8030,U001,200752302,KROGER in,06:32.6,2020,1930731921,00:00.0,00:00.0,00:00.0,NAA8,137738.81,less than 0
8031,U001,200797452,US  corp,31:21.0,2020,1930605251,00:00.0,00:00.0,00:00.0,NAA8,2972.96,0-15
8032,U001,200792293,UNIFIE in,36:50.2,2020,1930652384,00:00.0,00:00.0,00:00.0,NAA8,172049.59,0-15
8033,U001,200772670,ASSOCIAT us,24:20.5,2020,1930604942,00:00.0,00:00.0,00:00.0,NAU5,630.27,less than 0
8034,U001,200253680,SCHWANS corporation,02:05.6,2020,1930838625,00:00.0,00:00.0,00:00.0,NAA8,6810,less than 0
8035,U001,200707822,PUBLI ,16:59.1,2020,1930791344,00:00.0,00:00.0,00:00.0,NAA8,123000.1,less than 0
8036,U001,200794332,COST ,53:24.1,2020,1930803221,00:00.0,00:00.0,00:00.0,NAAX,17313.65,less than 0
8037,CA02,140104340,COLABOR  trust,29:09.2,2020,2960629437,00:00.0,00:00.0,00:00.0,CA10,52336.956,0-15
8038,U001,200797452,US  corporation,41:37.5,2020,1930740264,00:00.0,00:00.0,00:00.0,NAA8,1145.6,0-15
8039,U001,200729942,SA us,52:52.0,2020,1930824569,00:00.0,00:00.0,00:00.0,NAA8,19400.57,less than 0
8040,U001,200770677,KRAS corp,34:02.6,2020,1930799004,00:00.0,00:00.0,00:00.0,NAA8,8755.48,less than 0
8041,U001,200769623,WAL-MAR foundation,40:44.7,2020,1930576684,00:00.0,00:00.0,00:00.0,NAH4,1282.86,less than 0
8042,U001,200762301,C&S WH co,33:51.5,2020,1930768612,00:00.0,00:00.0,00:00.0,NAC6,8894.98,less than 0
8043,U001,200705742,DOT corporation,39:32.7,2020,1930648375,00:00.0,00:00.0,00:00.0,NAD1,4634.03,less than 0
8044,U001,200762301,C&S WH us,50:58.2,2020,1930731647,00:00.0,00:00.0,00:00.0,NAC6,99020.24,less than 0
8045,U001,200769623,WAL-MAR in,47:20.4,2020,1930823276,00:00.0,00:00.0,00:00.0,NAH4,45565.06,less than 0
8046,U001,200559683,JACMAR ,00:52.6,2020,1930768362,00:00.0,00:00.0,00:00.0,NAA8,16352.11,less than 0
8047,CA02,140104423,METRO  us,12:16.0,2020,2960625919,00:00.0,00:00.0,00:00.0,CA10,17003.483,0-15
8048,U001,200799367,MCL llc,56:56.1,2020,1930584832,00:00.0,00:00.0,00:00.0,NAA8,32561.01,less than 0
8049,U001,200762301,C&S WH in,41:23.9,2020,1930690806,00:00.0,00:00.0,00:00.0,NAC6,114681.79,less than 0
8050,U001,200769623,WAL-MAR systems,56:41.3,2020,1930717763,00:00.0,00:00.0,00:00.0,NAH4,14896.66,less than 0
8051,U001,200769623,WAL-MAR ,55:12.6,2020,1930849880,00:00.0,00:00.0,00:00.0,NAH4,8969.1,less than 0
8052,CA02,140104409,LOB trust,44:52.4,2020,2960626431,00:00.0,00:00.0,00:00.0,CA10,44739.24,0-15
8053,U001,200769623,WAL-MAR corporation,25:02.5,2020,1930862936,00:00.0,00:00.0,00:00.0,NAH4,45765.55,less than 0
8054,U001,200769623,WAL-MAR co,07:15.2,2020,1930828566,00:00.0,00:00.0,00:00.0,NAH4,6532.6,less than 0
8055,U001,200712187,SPAR co,06:18.5,2020,1930831023,00:00.0,00:00.0,00:00.0,NAA8,74510.15,less than 0
8056,U001,200769623,WAL-MAR co,44:13.4,2020,1930710529,00:00.0,00:00.0,00:00.0,NAH4,20243.85,less than 0
8057,U001,200794332,COST corporation,50:14.4,2020,1930748641,00:00.0,00:00.0,00:00.0,NAAX,34676.16,less than 0
8058,U001,200555117,BURR associates,21:06.7,2020,1930633986,00:00.0,00:00.0,00:00.0,NAA8,102534.82,less than 0
8059,U001,CCCA02,KRAFT  corporation,10:05.8,2020,1930586733,00:00.0,00:00.0,00:00.0,NAG2,14586.7,0-15
8060,U001,200779719,FOOD 4 us,25:31.0,2020,1930610695,00:00.0,00:00.0,00:00.0,NAA8,14923.09,less than 0
8061,U001,200769623,WAL-MAR us,12:11.8,2020,1930830038,00:00.0,00:00.0,00:00.0,NAH4,36433.18,less than 0
8062,U001,200705742,DOT ,36:39.6,2020,1930624268,00:00.0,00:00.0,00:00.0,NA32,50779.13,less than 0
8063,U001,200777735,NASH  in,47:13.0,2020,1930751124,00:00.0,00:00.0,00:00.0,NAA8,32481.46,less than 0
8064,U001,200769623,WAL-MAR associates,37:51.2,2020,1930768547,00:00.0,00:00.0,00:00.0,NAH4,94688.22,less than 0
8065,U001,100035971,BON  corp,50:29.4,2020,1930802888,00:00.0,00:00.0,00:00.0,NAA8,29152.11,0-15
8066,U001,200759878,SA associates,15:19.4,2020,1930691712,00:00.0,00:00.0,00:00.0,NAH4,32288.83,less than 0
8067,U001,200707822,PUBLI llc,31:24.7,2020,1930653023,00:00.0,00:00.0,00:00.0,NAA8,94816.9,less than 0
8068,U001,200761734,H E BUT trust,12:14.0,2020,1930790924,00:00.0,00:00.0,00:00.0,NAA8,55189.99,less than 0
8069,U001,200769623,WAL-MAR trust,40:25.2,2020,1930652934,00:00.0,00:00.0,00:00.0,NAH4,132.23,less than 0
8070,U001,200858049,GEOR ,34:12.3,2020,1930783124,00:00.0,00:00.0,00:00.0,NAA8,4964.4,less than 0
8071,U001,200777735,NASH  corporation,19:04.4,2020,1930717882,00:00.0,00:00.0,00:00.0,NAA8,3083.13,less than 0
8072,U001,200739006,AL us,53:02.9,2020,1930781193,00:00.0,00:00.0,00:00.0,NAA8,12153.73,less than 0
8073,U001,200772670,ASSOCIAT systems,17:40.5,2020,1930708839,00:00.0,00:00.0,00:00.0,NAU5,982.6,less than 0
8074,U001,200772670,ASSOCIAT foundation,08:33.8,2020,1930813571,00:00.0,00:00.0,00:00.0,NAU5,48628.61,less than 0
8075,U001,200706844,WINC systems,58:55.9,2020,1930831760,00:00.0,00:00.0,00:00.0,NAA8,7764.61,0-15
8076,U001,200772670,ASSOCIAT llc,03:22.6,2020,1930751367,00:00.0,00:00.0,00:00.0,NAU5,47993.94,less than 0
8077,U001,200769623,WAL-MAR co,16:16.8,2020,1930698470,00:00.0,00:00.0,00:00.0,NAH4,14024.57,less than 0
8078,U001,200755701,ASSOCI in,14:04.2,2020,1930715076,00:00.0,00:00.0,00:00.0,NAA8,45971.05,less than 0
8079,U001,200704858,WAKE corp,37:03.1,2020,1930605257,00:00.0,00:00.0,00:00.0,NAA8,126923.28,0-15
8080,U001,200743996,STATER  foundation,15:43.0,2020,1930730197,00:00.0,00:00.0,00:00.0,NAA8,55872.29,less than 0
8081,U001,200780383,MEIJ systems,45:17.7,2020,1930761456,00:00.0,00:00.0,00:00.0,NAA8,131040.56,less than 0
8082,U001,200782001,GORDO associates,46:34.4,2020,1930597937,00:00.0,00:00.0,00:00.0,NAD1,28610.08,less than 0
8083,U001,200803720,DEC us,50:59.9,2020,1930872528,00:00.0,00:00.0,00:00.0,NAM4,995.68,less than 0
8084,U001,200726979,BJ'S  in,38:01.1,2020,1930700621,00:00.0,00:00.0,00:00.0,NAA8,637.4,less than 0
8085,U001,200769623,WAL-MAR trust,56:41.1,2020,1930850951,00:00.0,00:00.0,00:00.0,NAH4,375.44,less than 0
8086,CA02,140104934,REGI ,05:23.0,2020,2960624976,00:00.0,00:00.0,00:00.0,CA10,22388.814,0-15
8087,U001,200759878,SA us,01:12.8,2020,1930719311,00:00.0,00:00.0,00:00.0,NAH4,57833.46,less than 0
8088,U001,200315290,KWI llc,23:10.9,2020,1930829765,00:00.0,00:00.0,00:00.0,NAA8,23272.43,less than 0
8089,U001,200739006,AL llc,12:33.9,2020,1930709842,00:00.0,00:00.0,00:00.0,NAA8,21300,less than 0
8090,U001,200705089,JETR associates,09:12.8,2020,1930688970,00:00.0,00:00.0,00:00.0,NAA8,12874.06,less than 0
8091,U001,200769623,WAL-MAR in,33:56.1,2020,1930714235,00:00.0,00:00.0,00:00.0,NAH4,14630.55,less than 0
8092,U001,200779906,BOZZU trust,39:29.8,2020,1930616941,00:00.0,00:00.0,00:00.0,NAA8,95773.84,less than 0
8093,U001,200707822,PUBLI trust,51:54.0,2020,1930741043,00:00.0,00:00.0,00:00.0,NAA8,33104.97,less than 0
8094,U001,200769623,WAL-MAR associates,14:07.3,2020,1930766856,00:00.0,00:00.0,00:00.0,NAH4,1898.9,less than 0
8095,U001,200769623,WAL-MAR llc,51:39.3,2020,1930584834,00:00.0,00:00.0,00:00.0,NAH4,47484.58,less than 0
8096,U002,200501669,WAL MA corporation,55:08.2,2020,1990571536,00:00.0,00:00.0,00:00.0,NAG2,17380.92,0-15
8097,U001,200769623,WAL-MAR in,16:33.8,2020,1930797527,00:00.0,00:00.0,00:00.0,NAH4,30.64,less than 0
8098,U001,200769623,WAL-MAR corp,57:42.1,2020,1930828531,00:00.0,00:00.0,00:00.0,NAH4,13942.5,less than 0
8099,U001,200769623,WAL-MAR foundation,50:04.0,2020,1930767620,00:00.0,00:00.0,00:00.0,NAH4,70966.35,less than 0
8100,U001,200794332,COST systems,52:20.9,2020,1930686376,00:00.0,00:00.0,00:00.0,NAAX,14896.4,less than 0
8101,U001,200772595,SAFEW us,25:09.1,2020,1930709617,00:00.0,00:00.0,00:00.0,NAA8,2162.71,less than 0
8102,U001,200769623,WAL-MAR us,49:03.3,2020,1930729709,00:00.0,00:00.0,00:00.0,NAH4,1991.84,less than 0
8103,CA02,140105847,GORDON F us,37:17.9,2020,2960629579,00:00.0,00:00.0,00:00.0,CA10,998.76,0-15
8104,U001,200769623,WAL-MAR us,08:14.7,2020,1930715818,00:00.0,00:00.0,00:00.0,NAH4,36242.77,less than 0
8105,U001,200761734,H E BUT foundation,33:53.5,2020,1930808339,00:00.0,00:00.0,00:00.0,NAA8,34699.36,less than 0
8106,U001,200769623,WAL-MAR foundation,28:44.7,2020,1930764245,00:00.0,00:00.0,00:00.0,NAH4,47752.64,less than 0
8107,U001,200762301,C&S WH corporation,16:27.6,2020,1930755270,00:00.0,00:00.0,00:00.0,NAGD,12283.05,less than 0
8108,U001,100001196,DOLLAR systems,12:31.2,2020,1930777466,00:00.0,00:00.0,00:00.0,NAA8,22221.11,0-15
8109,U001,200762301,C&S WH associates,31:39.0,2020,1930796724,00:00.0,00:00.0,00:00.0,NAC6,4697.27,less than 0
8110,CA02,140106231,PRATT corp,10:20.9,2020,2960618198,00:00.0,00:00.0,00:00.0,CA10,6998.635,0-15
8111,U001,200726979,BJ'S  co,55:55.8,2020,1930828517,00:00.0,00:00.0,00:00.0,NAA8,142.89,less than 0
8112,U001,200728270,HEI foundation,08:38.7,2020,1930727244,00:00.0,00:00.0,00:00.0,NAA8,45445.46,0-15
8113,U001,200418007,AM ,05:13.3,2020,1930577434,00:00.0,00:00.0,00:00.0,NAGD,65318.4,less than 0
8114,U001,200769623,WAL-MAR in,48:37.5,2020,1930693718,00:00.0,00:00.0,00:00.0,NAH4,24703.42,less than 0
8115,U001,200279964,FSA  systems,54:38.4,2020,1930675745,00:00.0,00:00.0,00:00.0,NAA8,17564.93,0-15
8116,U001,200754118,ARMY trust,50:01.6,2020,1930861274,00:00.0,00:00.0,00:00.0,NAM3,31.44,less than 0
8117,U001,200769623,WAL-MAR associates,04:06.8,2020,1930749614,00:00.0,00:00.0,00:00.0,NAH4,15431.67,less than 0
8118,U001,200769623,WAL-MAR corp,24:33.6,2020,1930716699,00:00.0,00:00.0,00:00.0,NAH4,776.58,less than 0
8119,U001,200759878,SA systems,32:35.8,2020,1930796642,00:00.0,00:00.0,00:00.0,NAH4,14775.24,less than 0
8120,U001,200769623,WAL-MAR llc,54:50.1,2020,1930774248,00:00.0,00:00.0,00:00.0,NAH4,36343.27,less than 0
8121,U001,200707822,PUBLI llc,43:55.6,2020,1930684515,00:00.0,00:00.0,00:00.0,NAA8,114216.81,less than 0
8122,U001,200707822,PUBLI corp,47:35.5,2020,1930782446,00:00.0,00:00.0,00:00.0,NAA8,163900.87,less than 0
8123,U001,200769623,WAL-MAR ,16:55.7,2020,1930817873,00:00.0,00:00.0,00:00.0,NAH4,13110.2,less than 0
8124,U001,200769623,WAL-MAR foundation,35:35.8,2020,1930777104,00:00.0,00:00.0,00:00.0,NAH4,8885.57,less than 0
8125,U001,200230690,DECA llc,05:47.4,2020,1930856445,00:00.0,00:00.0,00:00.0,NAM4,139.32,less than 0
8126,U001,200769623,WAL-MAR corporation,56:38.3,2020,1930876356,00:00.0,00:00.0,00:00.0,NAH4,3814.5,less than 0
8127,U001,200792293,UNIFIE llc,17:41.2,2020,1930727459,00:00.0,00:00.0,00:00.0,NAA8,23176.27,0-15
8128,CA02,140105785,SHOPPE llc,02:17.8,2020,2960630106,00:00.0,00:00.0,00:00.0,CA10,76626.382,0-15
8129,U001,200777735,NASH  in,06:53.2,2020,1930782660,00:00.0,00:00.0,00:00.0,NAA8,39173.6,less than 0
8130,U001,200759878,SA llc,57:22.7,2020,1930624631,00:00.0,00:00.0,00:00.0,NAH4,12668.17,less than 0
8131,U001,200786288,FAMILY associates,07:26.5,2020,1930606779,00:00.0,00:00.0,00:00.0,NAC6,14144.42,16-30
8132,U001,200769623,WAL-MAR associates,15:18.4,2020,1930756697,00:00.0,00:00.0,00:00.0,NAH4,1898.9,less than 0
8133,U001,200769623,WAL-MAR associates,05:19.1,2020,1930846947,00:00.0,00:00.0,00:00.0,NAH4,661.11,less than 0
8134,U001,200794332,COST foundation,14:39.5,2020,1930833641,00:00.0,00:00.0,00:00.0,NAAX,8793.09,less than 0
8135,U001,200739534,OK us,35:48.0,2020,1930617232,00:00.0,00:00.0,00:00.0,NAA8,94948.05,less than 0
8136,U001,200769623,WAL-MAR corp,13:46.9,2020,1930726419,00:00.0,00:00.0,00:00.0,NAH4,47119.77,less than 0
8137,U001,200762301,C&S WH foundation,23:33.0,2020,1930674561,00:00.0,00:00.0,00:00.0,NAC6,69416.35,less than 0
8138,U001,200726979,BJ'S  us,23:08.4,2020,1930685176,00:00.0,00:00.0,00:00.0,NAA8,277.96,less than 0
8139,U001,200705742,DOT ,21:28.1,2020,1930809330,00:00.0,00:00.0,00:00.0,NAA8,10423.94,less than 0
8140,U001,200696090,UNITE corporation,48:23.3,2020,1930655653,00:00.0,00:00.0,00:00.0,NAA8,2581.43,less than 0
8141,U001,200769623,WAL-MAR llc,03:53.7,2020,1930586289,00:00.0,00:00.0,00:00.0,NAH4,1799.96,less than 0
8142,U001,200736337,SYSCO F in,27:51.0,2020,1930592748,00:00.0,00:00.0,00:00.0,NAA8,4799.38,0-15
8143,U001,200769623,WAL-MAR foundation,59:09.5,2020,1930686595,00:00.0,00:00.0,00:00.0,NAH4,19429.21,less than 0
8144,U001,200749782,KROG corporation,29:33.3,2020,1930798163,00:00.0,00:00.0,00:00.0,NAA8,68333.08,less than 0
8145,U001,100031704,DELHAIZE in,35:15.5,2020,1930802093,00:00.0,00:00.0,00:00.0,NAA8,97373.51,less than 0
8146,U001,200769623,WAL-MAR ,02:57.0,2020,1930571448,00:00.0,00:00.0,00:00.0,NAH4,19168.18,less than 0
8147,U001,200735528,ASSOCIA trust,31:09.0,2020,1930844383,00:00.0,00:00.0,00:00.0,NAA8,58720.49,0-15
8148,CA02,140104423,METRO  in,06:32.1,2020,2960622333,00:00.0,00:00.0,00:00.0,CA10,102170.467,0-15
8149,U001,200337148,COAS associates,56:49.7,2020,1930831047,00:00.0,00:00.0,00:00.0,NAA8,494.02,less than 0
8150,U001,200762301,C&S WH co,57:08.8,2020,1930690681,00:00.0,00:00.0,00:00.0,NAC6,23708.9,less than 0
8151,U001,200148860,DOLLA llc,25:06.0,2020,1930653369,00:00.0,00:00.0,00:00.0,NAA8,14113.11,less than 0
8152,U001,200769623,WAL-MAR corp,12:23.5,2020,1930698720,00:00.0,00:00.0,00:00.0,NAH4,26444.7,less than 0
8153,U001,200230690,DECA co,42:29.3,2020,1930807941,00:00.0,00:00.0,00:00.0,NAM4,1091.28,less than 0
8154,U001,200769623,WAL-MAR us,48:14.2,2020,1930778471,00:00.0,00:00.0,00:00.0,NAH4,6558.61,less than 0
8155,U001,200769623,WAL-MAR us,25:07.1,2020,1930661833,00:00.0,00:00.0,00:00.0,NAH4,4474.85,less than 0
8156,U001,200230690,DECA us,38:27.9,2020,1930857763,00:00.0,00:00.0,00:00.0,NAM4,457.92,less than 0
8157,U001,200078795,H T H systems,09:36.2,2020,1930843956,00:00.0,00:00.0,00:00.0,NAA8,37206.31,less than 0
8158,CA02,140106421,EBER corporation,32:50.6,2020,2960623921,00:00.0,00:00.0,00:00.0,CA10,50.652,0-15
8159,U001,200769623,WAL-MAR systems,06:14.2,2020,1930617553,00:00.0,00:00.0,00:00.0,NAH4,74089.36,less than 0
8160,U001,200769623,WAL-MAR trust,28:11.7,2020,1930632795,00:00.0,00:00.0,00:00.0,NAH4,12372.44,less than 0
8161,U001,200762301,C&S WH in,28:00.8,2020,1930874929,00:00.0,00:00.0,00:00.0,NAC6,88815.23,less than 0
8162,U001,200707822,PUBLI in,12:47.3,2020,1930768760,00:00.0,00:00.0,00:00.0,NAA8,95636.42,less than 0
8163,U001,100031704,DELHAIZE trust,05:51.7,2020,1930857967,00:00.0,00:00.0,00:00.0,NAA8,35697.74,0-15
8164,U001,200794332,COST in,20:10.4,2020,1930739808,00:00.0,00:00.0,00:00.0,NAAX,24923.31,less than 0
8165,U001,200799367,MCL corp,23:09.8,2020,1930800514,00:00.0,00:00.0,00:00.0,NAA8,50836.24,less than 0
8166,U013,140103400,FOST us,10:40.3,2020,1991841851,00:00.0,00:00.0,00:00.0,NAVE,5386.87,less than 0
8167,U001,200592182,DECA llc,10:09.1,2020,1930893234,00:00.0,00:00.0,00:00.0,NAM4,1054.58,less than 0
8168,U001,200706844,WINC co,56:35.0,2020,1930732361,00:00.0,00:00.0,00:00.0,NAA8,63729.82,0-15
8169,U001,200148860,DOLLA in,27:13.6,2020,1930690249,00:00.0,00:00.0,00:00.0,NAA8,21323.21,less than 0
8170,U001,200769623,WAL-MAR associates,08:13.8,2020,1930675623,00:00.0,00:00.0,00:00.0,NAH4,4747.92,less than 0
8171,U001,200865666,RESTAU corporation,31:48.9,2020,1930645458,00:00.0,00:00.0,00:00.0,NAD1,1855.02,less than 0
8172,U001,200706844,WINC co,21:41.7,2020,1930687961,00:00.0,00:00.0,00:00.0,NAA8,13786.05,0-15
8173,U001,200794332,COST in,56:17.6,2020,1930759343,00:00.0,00:00.0,00:00.0,NAAX,78994.21,less than 0
8174,U001,200719526,SHARP S systems,42:37.4,2020,1930733748,00:00.0,00:00.0,00:00.0,NAA8,3879,less than 0
8175,U001,200705742,DOT co,11:22.3,2020,1930730986,00:00.0,00:00.0,00:00.0,NAGD,325.22,less than 0
8176,U001,200726979,BJ'S  foundation,24:10.9,2020,1930705736,00:00.0,00:00.0,00:00.0,NAA8,805.33,less than 0
8177,U001,200744019,TARG llc,11:13.3,2020,1930685503,00:00.0,00:00.0,00:00.0,NAA8,33365.96,0-15
8178,U001,200704045,RA corp,35:51.5,2020,1930778205,00:00.0,00:00.0,00:00.0,NAA8,37311.84,0-15
8179,CA02,140105686,SYSC systems,11:42.9,2020,2960619781,00:00.0,00:00.0,00:00.0,CA10,3336.2,0-15
8180,U001,200794332,COST corp,16:17.5,2020,1930737025,00:00.0,00:00.0,00:00.0,NAAX,16105.04,less than 0
8181,U001,200762301,C&S WH systems,28:07.9,2020,1930646525,00:00.0,00:00.0,00:00.0,NAC6,21979.01,less than 0
8182,U001,200726979,BJ'S  co,05:46.4,2020,1930620241,00:00.0,00:00.0,00:00.0,NAA8,373.4,less than 0
8183,U001,200424504,M  corp,29:57.2,2020,1930828851,00:00.0,00:00.0,00:00.0,NACH,5516.12,31-45
8184,U001,200794332,COST systems,52:20.9,2020,1930685511,00:00.0,00:00.0,00:00.0,NAAX,12891.05,less than 0
8185,U001,100031704,DELHAIZE llc,11:16.8,2020,1930583252,00:00.0,00:00.0,00:00.0,NAA8,68739.31,less than 0
8186,U001,200786288,FAMILY associates,26:16.2,2020,1930831186,00:00.0,00:00.0,00:00.0,NAA8,15469.23,16-30
8187,U001,200769623,WAL-MAR corp,42:22.6,2020,1930798758,00:00.0,00:00.0,00:00.0,NAH4,4088.45,less than 0
8188,U001,100054867,CTI A in,40:59.7,2020,1930604112,00:00.0,00:00.0,00:00.0,NAA8,95316.21,less than 0
8189,U001,200769623,WAL-MAR associates,49:36.9,2020,1930763838,00:00.0,00:00.0,00:00.0,NAH4,5776.34,less than 0
8190,U001,200707822,PUBLI associates,44:26.0,2020,1930655506,00:00.0,00:00.0,00:00.0,NAA8,119363.52,less than 0
8191,U001,200793513,KROGER corp,33:29.2,2020,1930784318,00:00.0,00:00.0,00:00.0,NAA8,56500.55,less than 0
8192,U001,200353024,DECA corporation,18:17.6,2020,1930690524,00:00.0,00:00.0,00:00.0,NAM4,432.84,less than 0
8193,U001,200744019,TARG corp,59:20.3,2020,1930766696,00:00.0,00:00.0,00:00.0,NAA8,5493.29,0-15
8194,U001,200769623,WAL-MAR co,03:27.9,2020,1930745674,00:00.0,00:00.0,00:00.0,NAH4,15664.03,less than 0
8195,U001,200744019,TARG in,39:49.6,2020,1930692040,00:00.0,00:00.0,00:00.0,NAA8,6463.67,0-15
8196,U001,200772670,ASSOCIAT trust,15:28.8,2020,1930749673,00:00.0,00:00.0,00:00.0,NAU5,40654.88,less than 0
8197,U001,100004536,BAS ,56:08.7,2020,1930729724,00:00.0,00:00.0,00:00.0,NAA8,42975.18,0-15
8198,CA02,140104423,METRO  corp,35:05.9,2020,2960623189,00:00.0,00:00.0,00:00.0,CA10,36973.944,0-15
8199,U001,200331749,SYSC llc,57:55.3,2020,1930832688,00:00.0,00:00.0,00:00.0,NAD1,5613.04,0-15
8200,U001,200772670,ASSOCIAT us,24:43.9,2020,1930777459,00:00.0,00:00.0,00:00.0,NAU5,876.21,less than 0
8201,U001,100000272,WR us,11:06.3,2020,1930559932,00:00.0,00:00.0,00:00.0,NAA8,28704,0-15
8202,U001,200769623,WAL-MAR systems,24:51.6,2020,1930780099,00:00.0,00:00.0,00:00.0,NAH4,57616.85,less than 0
8203,U001,200779051,AFFILI corp,25:42.3,2020,1930812735,00:00.0,00:00.0,00:00.0,NAA8,18978.44,less than 0
8204,U001,200769623,WAL-MAR systems,41:09.9,2020,1930611985,00:00.0,00:00.0,00:00.0,NAH4,12219.74,less than 0
8205,U001,200705742,DOT co,41:47.1,2020,1930862314,00:00.0,00:00.0,00:00.0,NAA8,27825.24,less than 0
8206,U001,200776463,KROGE llc,39:07.9,2020,1930799209,00:00.0,00:00.0,00:00.0,NAA8,43778.66,less than 0
8207,U001,200707822,PUBLI in,54:13.5,2020,1930799533,00:00.0,00:00.0,00:00.0,NAA8,86278.96,less than 0
8208,U001,200779051,AFFILI ,19:29.1,2020,1930629888,00:00.0,00:00.0,00:00.0,NAA8,11760,less than 0
8209,U001,200790107,ROU trust,31:37.2,2020,1930636909,00:00.0,00:00.0,00:00.0,NAC6,126377.11,16-30
8210,U001,200744019,TARG associates,04:16.2,2020,1930756835,00:00.0,00:00.0,00:00.0,NAA8,82568.88,0-15
8211,U001,200769623,WAL-MAR corp,19:01.1,2020,1930837441,00:00.0,00:00.0,00:00.0,NAH4,18890.65,less than 0
8212,U001,200014556,ALBER ,56:14.2,2020,1930797292,00:00.0,00:00.0,00:00.0,NAA8,14635.56,less than 0
8213,U001,200759878,SA us,39:54.5,2020,1930717791,00:00.0,00:00.0,00:00.0,NAH4,94586.39,less than 0
8214,U001,200020431,DEC ,46:35.6,2020,1930860038,00:00.0,00:00.0,00:00.0,NAM4,12679.94,less than 0
8215,U001,200769623,WAL-MAR foundation,40:44.7,2020,1930842357,00:00.0,00:00.0,00:00.0,NAH4,2169.37,less than 0
8216,CA02,140104423,METRO  us,30:49.8,2020,2960628872,00:00.0,00:00.0,00:00.0,CA10,109566.604,0-15
8217,U013,140103278,COS associates,42:49.6,2020,1991841217,00:00.0,00:00.0,00:00.0,NAUZ,12479.16,0-15
8218,U001,200769623,WAL-MAR systems,46:12.1,2020,1930862991,00:00.0,00:00.0,00:00.0,NAH4,21490.18,less than 0
8219,U001,200762301,C&S WH foundation,12:52.2,2020,1930627433,00:00.0,00:00.0,00:00.0,NAGD,53348.86,less than 0
8220,U001,200769623,WAL-MAR corp,36:34.8,2020,1930769651,00:00.0,00:00.0,00:00.0,NAH4,52738.86,less than 0
8221,U001,200152991,JET trust,13:28.3,2020,1930594977,00:00.0,00:00.0,00:00.0,NAD1,5030.58,0-15
8222,U001,200769623,WAL-MAR associates,20:19.6,2020,1930780306,00:00.0,00:00.0,00:00.0,NAH4,41483.49,less than 0
8223,U001,200769623,WAL-MAR us,44:52.8,2020,1930754142,00:00.0,00:00.0,00:00.0,NAH4,9143.25,less than 0
8224,U001,200712187,SPAR ,10:08.2,2020,1930730144,00:00.0,00:00.0,00:00.0,NAA8,52848.04,less than 0
8225,U001,200785971,SYSCO  corp,47:44.1,2020,1930687609,00:00.0,00:00.0,00:00.0,NA32,19403.93,0-15
8226,U001,200726979,BJ'S  systems,32:59.5,2020,1930779563,00:00.0,00:00.0,00:00.0,NAA8,125.15,less than 0
8227,CA02,140105686,SYSC corp,32:38.6,2020,2960629366,00:00.0,00:00.0,00:00.0,CA10,1507.632,16-30
8228,U001,CCU013,KRAFT F foundation,29:17.2,2020,1930665717,00:00.0,00:00.0,00:00.0,NAX2,17222.8,31-45
8229,U001,200772670,ASSOCIAT co,33:52.0,2020,1930664526,00:00.0,00:00.0,00:00.0,NAU5,67562.6,less than 0
8230,U001,200148860,DOLLA ,15:08.7,2020,1930877751,00:00.0,00:00.0,00:00.0,NAA8,79956.07,less than 0
8231,U001,200769623,WAL-MAR ,10:36.3,2020,1930700913,00:00.0,00:00.0,00:00.0,NAH4,943.12,less than 0
8232,U001,200769623,WAL-MAR co,18:06.9,2020,1930729624,00:00.0,00:00.0,00:00.0,NAH4,41825.1,less than 0
8233,CA02,140104225,SAVE-ON- corp,46:25.1,2020,2960627702,00:00.0,00:00.0,00:00.0,CA10,79596.412,0-15
8234,U001,200762301,C&S WH foundation,49:05.9,2020,1930845031,00:00.0,00:00.0,00:00.0,NAC6,20556.48,less than 0
8235,U001,200704045,RA in,40:26.2,2020,1930666011,00:00.0,00:00.0,00:00.0,NAA8,3704.53,less than 0
8236,U001,200769623,WAL-MAR foundation,05:05.6,2020,1930828058,00:00.0,00:00.0,00:00.0,NAH4,623.68,less than 0
8237,U001,200772670,ASSOCIAT foundation,47:04.2,2020,1930606260,00:00.0,00:00.0,00:00.0,NAU5,21219.62,less than 0
